,buysell,datetime,exchange,filled_prx,filled_qty,symbol,symbol_base
37267,SELL,40:26.4,XXX,2439.94,3.3066,ETHUSD.XXX,ETH
37268,SELL,40:26.4,XXX,2443.68,0.6713,ETHUSDT.XXX,ETH
37269,SELL,40:26.4,XXX,2443.68,2.0003,ETHUSDT.XXX,ETH
37270,SELL,40:26.4,XXX,66660.01,0.10501,BTCUSD.XXX,BTC
37271,SELL,40:26.4,XXX,66660.01,0.10502,BTCUSD.XXX,BTC
37272,SELL,40:26.4,XXX,66660.01,0.03121,BTCUSD.XXX,BTC
37273,SELL,40:26.4,XXX,66660.01,0.18969,BTCUSD.XXX,BTC
37274,SELL,40:26.4,XXX,66763.97,0.02652,BTCUSDT.XXX,BTC
37275,SELL,40:26.4,XXX,66763.97,0.12499,BTCUSDT.XXX,BTC
37276,SELL,40:26.4,XXX,66660.01,0.00739,BTCUSD.XXX,BTC
37277,SELL,40:26.4,XXX,66660.01,0.15199,BTCUSD.XXX,BTC
37278,SELL,40:26.4,XXX,66660.01,0.02999,BTCUSD.XXX,BTC
37279,SELL,40:26.4,XXX,66660.01,0.04999,BTCUSD.XXX,BTC
37280,SELL,40:26.4,XXX,66660.01,0.03974,BTCUSD.XXX,BTC
37281,SELL,40:26.4,XXX,66763.97,0.04501,BTCUSDT.XXX,BTC
37282,SELL,40:26.4,XXX,66763.97,0.01862,BTCUSDT.XXX,BTC
37283,SELL,40:26.4,XXX,66763.97,0.10301,BTCUSDT.XXX,BTC
37284,SELL,40:26.4,XXX,66763.97,0.0844,BTCUSDT.XXX,BTC
37285,SELL,40:26.4,XXX,0.50364,2000,XRPUSD.XXX,XRP
37286,SELL,40:26.4,XXX,66763.97,0.04999,BTCUSDT.XXX,BTC
37287,SELL,40:26.4,XXX,66763.97,0.04746,BTCUSDT.XXX,BTC
37288,SELL,40:26.4,XXX,66764.52,0.5,BTCUSDT.XXX,BTC
37289,SELL,40:26.6,XXX,66673.34,0.15202,BTCUSD.XXX,BTC
37290,SELL,40:26.6,XXX,66774.01,0.04501,BTCUSDT.XXX,BTC
37291,SELL,40:26.6,XXX,66673.34,0.10302,BTCUSD.XXX,BTC
37292,SELL,40:26.6,XXX,165.04,1.2,SOLUSD.XXX,SOL
37293,SELL,40:26.6,XXX,165.04,0.015,SOLUSD.XXX,SOL
37294,SELL,40:26.6,XXX,66774.01,0.11102,BTCUSDT.XXX,BTC
37295,SELL,40:26.6,XXX,2440.63,1.9954,ETHUSD.XXX,ETH
37296,SELL,40:26.6,XXX,66774.01,0.10277,BTCUSDT.XXX,BTC
37297,SELL,40:26.6,XXX,66673.34,0.10101,BTCUSD.XXX,BTC
37298,SELL,40:26.6,XXX,2440.63,1.3001,ETHUSD.XXX,ETH
37299,SELL,40:26.6,XXX,66774.01,0.00699,BTCUSDT.XXX,BTC
37300,SELL,40:26.6,XXX,66673.34,0.03001,BTCUSD.XXX,BTC
37301,SELL,40:26.6,XXX,66774.01,0.105,BTCUSDT.XXX,BTC
37302,SELL,40:26.6,XXX,2444.21,0.8552,ETHUSDT.XXX,ETH
37303,SELL,40:26.6,XXX,66675.41,0.10502,BTCUSD.XXX,BTC
37304,SELL,40:26.6,XXX,66675.41,0.08501,BTCUSD.XXX,BTC
37305,SELL,40:26.6,XXX,66675.41,0.05001,BTCUSD.XXX,BTC
37306,SELL,40:26.6,XXX,0.50442,2000,XRPUSDT.XXX,XRP
37307,BUY,40:27.5,XXX,2444.55,0.6492,ETHUSDT.XXX,ETH
37308,BUY,40:27.5,XXX,2444.55,1.3997,ETHUSDT.XXX,ETH
37309,BUY,40:27.5,XXX,2444.55,0.8998,ETHUSDT.XXX,ETH
37310,BUY,40:27.5,XXX,2444.55,1.4,ETHUSDT.XXX,ETH
37311,BUY,40:27.5,XXX,2444.55,1.4998,ETHUSDT.XXX,ETH
37312,BUY,40:27.5,XXX,2444.55,1.2997,ETHUSDT.XXX,ETH
37313,BUY,40:27.5,XXX,2444.55,0.7998,ETHUSDT.XXX,ETH
37314,BUY,40:27.5,XXX,66783.53,0.00197,BTCUSDT.XXX,BTC
37315,BUY,40:27.5,XXX,66783.53,0.10368,BTCUSDT.XXX,BTC
37316,BUY,40:27.5,XXX,66783.53,0.0073,BTCUSDT.XXX,BTC
37317,BUY,40:27.5,XXX,66783.53,0.01127,BTCUSDT.XXX,BTC
37318,BUY,40:27.5,XXX,2440.98,1.2,ETHUSD.XXX,ETH
37319,BUY,40:27.5,XXX,2440.98,0.5,ETHUSD.XXX,ETH
37320,BUY,40:27.6,XXX,66679.99,0.08614,BTCUSD.XXX,BTC
37321,BUY,40:27.6,XXX,66783.53,0.01448,BTCUSDT.XXX,BTC
37322,BUY,40:27.6,XXX,2440.98,0.1733,ETHUSD.XXX,ETH
37323,BUY,40:27.6,XXX,2440.98,0.1766,ETHUSD.XXX,ETH
37324,BUY,40:27.6,XXX,66783.53,0.0315,BTCUSDT.XXX,BTC
37325,BUY,40:27.6,XXX,66783.53,0.049,BTCUSDT.XXX,BTC
37326,BUY,40:27.6,XXX,66679.99,0.10218,BTCUSD.XXX,BTC
37327,BUY,40:27.6,XXX,2440.98,1.2,ETHUSD.XXX,ETH
37328,BUY,40:27.6,XXX,2440.98,0.5,ETHUSD.XXX,ETH
37329,BUY,40:27.6,XXX,66783.53,0.05869,BTCUSDT.XXX,BTC
37330,BUY,40:27.6,XXX,165.06,0.985,SOLUSD.XXX,SOL
37331,BUY,40:27.6,XXX,66783.53,0.22211,BTCUSDT.XXX,BTC
37332,BUY,40:27.6,XXX,165.31,0.599,SOLUSDT.XXX,SOL
37333,BUY,40:27.6,XXX,165.31,0.499,SOLUSDT.XXX,SOL
37334,BUY,40:27.6,XXX,165.31,4,SOLUSDT.XXX,SOL
37335,BUY,40:27.6,YYY,2444.49,7.6081,ETHUSDT.YYY,ETH
37336,BUY,40:27.6,YYY,2444.49,0.5682,ETHUSDT.YYY,ETH
37337,BUY,40:27.6,XXX,2440.98,2.5955,ETHUSD.XXX,ETH
37338,BUY,40:27.6,XXX,2440.98,1.5,ETHUSD.XXX,ETH
37339,BUY,40:27.6,XXX,2440.98,1.3,ETHUSD.XXX,ETH
37340,BUY,40:27.6,XXX,2440.98,0.9,ETHUSD.XXX,ETH
37341,BUY,40:27.6,XXX,2440.98,0.8,ETHUSD.XXX,ETH
37342,BUY,40:27.6,XXX,2440.98,0.1884,ETHUSD.XXX,ETH
37343,BUY,40:27.6,XXX,2440.98,0.3759,ETHUSD.XXX,ETH
37344,BUY,40:27.6,XXX,2440.98,0.1804,ETHUSD.XXX,ETH
37345,BUY,40:27.6,XXX,2440.98,0.4553,ETHUSD.XXX,ETH
37346,BUY,40:27.6,XXX,2440.98,4.3,ETHUSD.XXX,ETH
37347,BUY,40:27.6,XXX,165.06,1.199,SOLUSD.XXX,SOL
37348,BUY,40:27.6,XXX,2444.32,1.981,ETHUSDT.XXX,ETH
37349,BUY,40:27.6,XXX,165.06,0.999,SOLUSD.XXX,SOL
37350,BUY,40:27.6,XXX,165.06,0.481,SOLUSD.XXX,SOL
37351,BUY,40:27.6,XXX,165.06,0.48,SOLUSD.XXX,SOL
37352,BUY,40:27.6,XXX,165.06,0.066,SOLUSD.XXX,SOL
37353,BUY,40:27.6,XXX,2444.32,0.018,ETHUSDT.XXX,ETH
37354,BUY,40:27.6,XXX,66783.53,0.5,BTCUSDT.XXX,BTC
37355,BUY,40:27.6,XXX,165.06,3.79,SOLUSD.XXX,SOL
37356,BUY,40:27.6,XXX,2444.32,0.0263,ETHUSDT.XXX,ETH
37357,BUY,40:27.6,XXX,66679.99,0.105,BTCUSD.XXX,BTC
37358,BUY,40:27.6,XXX,66679.99,0.04998,BTCUSD.XXX,BTC
37359,BUY,40:27.6,XXX,66679.99,0.02999,BTCUSD.XXX,BTC
37360,BUY,40:27.6,XXX,66679.99,0.10098,BTCUSD.XXX,BTC
37361,BUY,40:27.6,XXX,66679.99,0.15197,BTCUSD.XXX,BTC
37362,BUY,40:27.6,XXX,66679.99,0.02874,BTCUSD.XXX,BTC
37363,BUY,40:27.6,XXX,66679.99,0.05623,BTCUSD.XXX,BTC
37364,BUY,40:27.7,XXX,0.50373,1500,XRPUSD.XXX,XRP
37365,SELL,40:27.8,XXX,66776.32,1.00E-05,BTCUSDT.XXX,BTC
37366,BUY,40:27.9,XXX,66679.99,0.103,BTCUSD.XXX,BTC
37367,SELL,40:27.9,XXX,66776.32,1.00E-05,BTCUSDT.XXX,BTC
37368,SELL,40:27.9,XXX,66776.32,1.00E-05,BTCUSDT.XXX,BTC
37369,SELL,40:28.0,XXX,66776.32,1.00E-05,BTCUSDT.XXX,BTC
37370,SELL,40:28.1,XXX,66776.32,1.00E-05,BTCUSDT.XXX,BTC
37371,SELL,40:28.1,XXX,66776.32,1.00E-05,BTCUSDT.XXX,BTC
37372,SELL,40:28.2,XXX,66776.32,1.00E-05,BTCUSDT.XXX,BTC
37373,SELL,40:28.3,XXX,66776.32,1.00E-05,BTCUSDT.XXX,BTC
37374,BUY,40:28.6,XXX,66679.98,0.5,BTCUSD.XXX,BTC
37375,SELL,40:28.8,XXX,2444,1.4999,ETHUSDT.XXX,ETH
37376,SELL,40:28.8,XXX,2444,0.7999,ETHUSDT.XXX,ETH
37377,SELL,40:28.8,XXX,2444,0.8999,ETHUSDT.XXX,ETH
37378,SELL,40:28.8,XXX,2444,0.098,ETHUSDT.XXX,ETH
37379,SELL,40:28.8,XXX,2444,0.2539,ETHUSDT.XXX,ETH
37380,SELL,40:28.8,XXX,66669.61,0.10499,BTCUSD.XXX,BTC
37381,SELL,40:29.0,XXX,66773.16,0.10999,BTCUSDT.XXX,BTC
37382,SELL,40:29.0,XXX,66669.85,0.10502,BTCUSD.XXX,BTC
37383,SELL,40:29.0,XXX,66669.85,0.04999,BTCUSD.XXX,BTC
37384,SELL,40:29.0,XXX,66669.85,0.10299,BTCUSD.XXX,BTC
37385,SELL,40:29.0,XXX,66669.85,0.14656,BTCUSD.XXX,BTC
37386,SELL,40:29.0,XXX,66773.16,0.045,BTCUSDT.XXX,BTC
37387,SELL,40:29.0,XXX,66669.85,0.08499,BTCUSD.XXX,BTC
37388,SELL,40:29.0,XXX,66669.85,0.01045,BTCUSD.XXX,BTC
37389,SELL,40:29.0,XXX,66773.16,0.10299,BTCUSDT.XXX,BTC
37390,SELL,40:29.0,XXX,0.50366,73,XRPUSD.XXX,XRP
37391,SELL,40:29.0,XXX,66774.02,0.00011,BTCUSDT.XXX,BTC
37392,SELL,40:29.0,XXX,66774.02,1.00E-05,BTCUSDT.XXX,BTC
37393,SELL,40:29.0,XXX,66774.02,1.00E-05,BTCUSDT.XXX,BTC
37394,BUY,40:29.6,XXX,2444.2,1.3065,ETHUSDT.XXX,ETH
37395,SELL,40:31.6,XXX,66774.02,0.11002,BTCUSDT.XXX,BTC
37396,SELL,40:33.1,XXX,2444.11,1.9999,ETHUSDT.XXX,ETH
37397,SELL,40:33.1,XXX,2444.11,0.8001,ETHUSDT.XXX,ETH
37398,SELL,40:33.2,XXX,165.32,0.599,SOLUSDT.XXX,SOL
37399,SELL,40:33.2,XXX,165.07,1.199,SOLUSD.XXX,SOL
37400,SELL,40:33.2,XXX,165.07,0.999,SOLUSD.XXX,SOL
37401,SELL,40:33.3,XXX,165.07,0.456,SOLUSD.XXX,SOL
37402,SELL,40:33.3,XXX,165.32,0.499,SOLUSDT.XXX,SOL
37403,SELL,40:33.3,XXX,0.50374,251,XRPUSD.XXX,XRP
37404,SELL,40:33.3,XXX,0.50374,408,XRPUSD.XXX,XRP
37405,SELL,40:33.3,XXX,0.50374,529,XRPUSD.XXX,XRP
37406,SELL,40:33.3,XXX,0.50374,812,XRPUSD.XXX,XRP
37407,SELL,40:33.3,XXX,0.5045,2000,XRPUSDT.XXX,XRP
37408,SELL,40:33.4,XXX,165.32,3.223,SOLUSDT.XXX,SOL
37409,SELL,40:34.6,YYY,2444.21,8.0776,ETHUSDT.YYY,ETH
37410,SELL,40:34.6,YYY,2444.21,1.9224,ETHUSDT.YYY,ETH
37411,SELL,40:34.6,XXX,2440.81,1.1999,ETHUSD.XXX,ETH
37412,SELL,40:34.6,XXX,2440.81,2.0003,ETHUSD.XXX,ETH
37413,SELL,40:34.6,XXX,2444.42,0.8002,ETHUSDT.XXX,ETH
37414,SELL,40:34.6,XXX,2440.81,0.4981,ETHUSD.XXX,ETH
37415,SELL,40:34.6,XXX,2444.42,0.9001,ETHUSDT.XXX,ETH
37416,SELL,40:34.6,XXX,2444.42,1.9999,ETHUSDT.XXX,ETH
37417,SELL,40:34.6,XXX,2444.42,0.1086,ETHUSDT.XXX,ETH
37418,SELL,40:34.7,YYY,66772,0.00673,BTCUSDT.YYY,BTC
37419,SELL,40:34.7,XXX,66679.33,0.03,BTCUSD.XXX,BTC
37420,SELL,40:34.7,XXX,66679.33,0.10501,BTCUSD.XXX,BTC
37421,SELL,40:34.7,XXX,66679.33,0.05,BTCUSD.XXX,BTC
37422,SELL,40:34.7,XXX,66679.33,0.08501,BTCUSD.XXX,BTC
37423,SELL,40:34.7,XXX,66784.13,0.03112,BTCUSDT.XXX,BTC
37424,SELL,40:34.7,XXX,66682.74,0.10301,BTCUSD.XXX,BTC
37425,SELL,40:34.7,XXX,66682.74,0.15199,BTCUSD.XXX,BTC
37426,SELL,40:34.7,XXX,66785.53,0.01277,BTCUSDT.XXX,BTC
37427,SELL,40:34.7,XXX,66785.53,0.14989,BTCUSDT.XXX,BTC
37428,SELL,40:34.7,XXX,2444.65,1.9888,ETHUSDT.XXX,ETH
37429,SELL,40:34.7,XXX,66785.53,0.0001,BTCUSDT.XXX,BTC
37430,SELL,40:34.7,XXX,0.50385,1427,XRPUSD.XXX,XRP
37431,SELL,40:34.7,XXX,165.36,0.562,SOLUSDT.XXX,SOL
37432,SELL,40:34.8,XXX,165.11,0.23,SOLUSD.XXX,SOL
37433,SELL,40:34.8,XXX,165.12,1.201,SOLUSD.XXX,SOL
37434,SELL,40:36.8,XXX,2441.71,1.1949,ETHUSD.XXX,ETH
37435,SELL,40:36.8,XXX,2441.71,0.9001,ETHUSD.XXX,ETH
37436,SELL,40:36.9,XXX,165.16,1.2,SOLUSD.XXX,SOL
37437,SELL,40:36.9,XXX,165.41,0.601,SOLUSDT.XXX,SOL
37438,SELL,40:36.9,XXX,165.16,1,SOLUSD.XXX,SOL
37439,SELL,40:37.2,XXX,2442.03,0.9002,ETHUSD.XXX,ETH
37440,SELL,40:37.2,XXX,2442.03,1.3002,ETHUSD.XXX,ETH
37441,SELL,40:37.2,XXX,2442.03,0.5001,ETHUSD.XXX,ETH
37442,SELL,40:37.2,XXX,2442.03,1.2,ETHUSD.XXX,ETH
37443,SELL,40:37.2,XXX,2442.03,1.1903,ETHUSD.XXX,ETH
37444,SELL,40:37.2,XXX,2442.03,0.4725,ETHUSD.XXX,ETH
37445,SELL,40:37.2,XXX,2442.03,1.0278,ETHUSD.XXX,ETH
37446,SELL,40:37.2,XXX,66803.42,0.04491,BTCUSDT.XXX,BTC
37447,BUY,40:37.7,XXX,2446.1,1.3997,ETHUSDT.XXX,ETH
37448,BUY,40:37.7,XXX,2446.1,1.1492,ETHUSDT.XXX,ETH
37449,BUY,40:37.7,XXX,2442.39,1.9996,ETHUSD.XXX,ETH
37450,BUY,40:37.7,XXX,2446.1,1.2997,ETHUSDT.XXX,ETH
37451,BUY,40:37.7,XXX,2446.1,0.7998,ETHUSDT.XXX,ETH
37452,BUY,40:37.7,XXX,2446.1,1.4997,ETHUSDT.XXX,ETH
37453,BUY,40:37.7,XXX,2446.1,0.8998,ETHUSDT.XXX,ETH
37454,BUY,40:37.7,XXX,2446.1,0.1745,ETHUSDT.XXX,ETH
37455,BUY,40:37.7,XXX,2446.1,0.1735,ETHUSDT.XXX,ETH
37456,BUY,40:38.3,XXX,2442.39,2,ETHUSD.XXX,ETH
37457,BUY,40:38.3,XXX,165.25,2.263,SOLUSD.XXX,SOL
37458,BUY,40:38.3,XXX,2442.39,2,ETHUSD.XXX,ETH
37459,BUY,40:38.4,XXX,2442.39,2,ETHUSD.XXX,ETH
37460,BUY,40:38.6,XXX,165.25,3.02,SOLUSD.XXX,SOL
37461,BUY,40:39.8,XXX,165.24,2.233,SOLUSD.XXX,SOL
37462,BUY,40:39.8,XXX,165.49,0.179,SOLUSDT.XXX,SOL
37463,BUY,40:39.8,XXX,165.49,0.499,SOLUSDT.XXX,SOL
37464,BUY,40:40.1,XXX,2442.39,1.4997,ETHUSD.XXX,ETH
37465,BUY,40:40.1,XXX,2442.39,0.8998,ETHUSD.XXX,ETH
37466,BUY,40:40.1,XXX,2442.39,2,ETHUSD.XXX,ETH
37467,BUY,40:40.1,XXX,2442.39,1.1997,ETHUSD.XXX,ETH
37468,BUY,40:40.1,XXX,2442.39,0.4008,ETHUSD.XXX,ETH
37469,BUY,40:40.3,XXX,2445.85,0.7804,ETHUSDT.XXX,ETH
37470,BUY,40:40.3,XXX,2445.85,0.9,ETHUSDT.XXX,ETH
37471,BUY,40:40.3,XXX,2445.85,2,ETHUSDT.XXX,ETH
37472,BUY,40:40.3,XXX,2445.85,1.4,ETHUSDT.XXX,ETH
37473,BUY,40:40.3,XXX,2445.85,0.8,ETHUSDT.XXX,ETH
37474,BUY,40:40.3,XXX,2445.85,2,ETHUSDT.XXX,ETH
37475,BUY,40:40.3,XXX,2445.85,0.2277,ETHUSDT.XXX,ETH
37476,BUY,40:40.3,XXX,165.47,0.5,SOLUSDT.XXX,SOL
37477,BUY,40:40.3,XXX,165.47,0.6,SOLUSDT.XXX,SOL
37478,BUY,40:40.3,XXX,165.47,1.999,SOLUSDT.XXX,SOL
37479,BUY,40:40.3,XXX,165.47,0.33,SOLUSDT.XXX,SOL
37480,BUY,40:40.3,XXX,165.47,0.6,SOLUSDT.XXX,SOL
37481,BUY,40:40.3,XXX,165.47,0.17,SOLUSDT.XXX,SOL
37482,BUY,40:40.3,XXX,2442.1,1.4924,ETHUSD.XXX,ETH
37483,BUY,40:40.3,XXX,2442.1,0.9,ETHUSD.XXX,ETH
37484,BUY,40:40.3,XXX,2442.1,1.3,ETHUSD.XXX,ETH
37485,BUY,40:40.3,XXX,2442.1,0.5,ETHUSD.XXX,ETH
37486,BUY,40:40.3,XXX,66707.23,0.02986,BTCUSD.XXX,BTC
37487,BUY,40:40.3,XXX,66707.23,0.10098,BTCUSD.XXX,BTC
37488,BUY,40:40.3,XXX,66707.23,0.103,BTCUSD.XXX,BTC
37489,BUY,40:40.3,XXX,66707.23,0.15196,BTCUSD.XXX,BTC
37490,BUY,40:40.3,XXX,66706.04,0.105,BTCUSD.XXX,BTC
37491,BUY,40:40.3,XXX,66706.04,0.02079,BTCUSD.XXX,BTC
37492,BUY,40:40.3,XXX,66707.23,0.05,BTCUSD.XXX,BTC
37493,BUY,40:40.3,XXX,66707.23,0.0642,BTCUSD.XXX,BTC
37494,BUY,40:40.5,XXX,165.45,0.6,SOLUSDT.XXX,SOL
37495,BUY,40:40.5,XXX,165.45,0.5,SOLUSDT.XXX,SOL
37496,BUY,40:40.7,XXX,165.41,0.597,SOLUSDT.XXX,SOL
37497,BUY,40:40.7,XXX,2442.1,4.5699,ETHUSD.XXX,ETH
37498,BUY,40:40.7,XXX,165.41,0.5,SOLUSDT.XXX,SOL
37499,BUY,40:40.7,XXX,2442.1,1.2377,ETHUSD.XXX,ETH
37500,BUY,40:40.7,XXX,165.41,2,SOLUSDT.XXX,SOL
37501,BUY,40:40.7,XXX,165.41,2.886,SOLUSDT.XXX,SOL
37502,BUY,40:40.7,XXX,165.17,5.715,SOLUSD.XXX,SOL
37503,BUY,40:40.7,XXX,2441.96,1.9999,ETHUSD.XXX,ETH
37504,BUY,40:40.7,XXX,2441.96,0.6365,ETHUSD.XXX,ETH
37505,BUY,40:40.7,XXX,2441.96,0.5,ETHUSD.XXX,ETH
37506,BUY,40:40.7,XXX,2441.96,1.2,ETHUSD.XXX,ETH
37507,BUY,40:40.7,XXX,2441.96,0.9,ETHUSD.XXX,ETH
37508,BUY,40:40.7,XXX,66805.55,0.04998,BTCUSDT.XXX,BTC
37509,BUY,40:40.7,XXX,2441.96,1.5,ETHUSD.XXX,ETH
37510,BUY,40:40.7,XXX,66805.55,0.05654,BTCUSDT.XXX,BTC
37511,BUY,40:40.7,XXX,66805.55,0.08247,BTCUSDT.XXX,BTC
37512,BUY,40:40.7,XXX,66805.55,0.10298,BTCUSDT.XXX,BTC
37513,BUY,40:40.7,XXX,66805.55,0.10997,BTCUSDT.XXX,BTC
37514,BUY,40:40.7,XXX,66805.55,0.12497,BTCUSDT.XXX,BTC
37515,BUY,40:40.7,XXX,66805.55,0.112,BTCUSDT.XXX,BTC
37516,BUY,40:40.7,XXX,66805.55,0.111,BTCUSDT.XXX,BTC
37517,BUY,40:40.7,XXX,66805.55,0.0675,BTCUSDT.XXX,BTC
37518,SELL,40:40.8,XXX,2441.84,1.9999,ETHUSD.XXX,ETH
37519,SELL,40:40.8,XXX,2445.44,1.9999,ETHUSDT.XXX,ETH
37520,SELL,40:40.8,XXX,2445.44,0.1794,ETHUSDT.XXX,ETH
37521,SELL,40:40.8,XXX,2445.44,0.5418,ETHUSDT.XXX,ETH
37522,SELL,40:40.8,XXX,165.4,0.007,SOLUSDT.XXX,SOL
37523,SELL,40:40.8,XXX,165.4,0.239,SOLUSDT.XXX,SOL
37524,SELL,40:40.8,XXX,165.4,0.36,SOLUSDT.XXX,SOL
37525,SELL,40:40.8,XXX,2441.84,0.1738,ETHUSD.XXX,ETH
37526,SELL,40:40.8,XXX,2445.44,0.1767,ETHUSDT.XXX,ETH
37527,SELL,40:40.9,XXX,165.4,0.036,SOLUSDT.XXX,SOL
37528,SELL,40:40.9,XXX,165.4,0.049,SOLUSDT.XXX,SOL
37529,SELL,40:40.9,XXX,2441.84,2,ETHUSD.XXX,ETH
37530,SELL,40:40.9,XXX,165.4,0.41,SOLUSDT.XXX,SOL
37531,SELL,40:40.9,XXX,165.4,0.19,SOLUSDT.XXX,SOL
37532,SELL,40:40.9,XXX,165.4,0.07,SOLUSDT.XXX,SOL
37533,SELL,40:40.9,XXX,2441.84,0.1827,ETHUSD.XXX,ETH
37534,SELL,40:40.9,XXX,2441.84,0.0259,ETHUSD.XXX,ETH
37535,SELL,40:40.9,XXX,165.4,0.046,SOLUSDT.XXX,SOL
37536,SELL,40:40.9,XXX,165.4,0.14,SOLUSDT.XXX,SOL
37537,SELL,40:41.0,XXX,2441.84,1.155,ETHUSD.XXX,ETH
37538,SELL,40:41.0,XXX,2445.44,1.3999,ETHUSDT.XXX,ETH
37539,SELL,40:41.0,XXX,2445.44,0.7999,ETHUSDT.XXX,ETH
37540,SELL,40:41.0,XXX,2445.44,0.3244,ETHUSDT.XXX,ETH
37541,SELL,40:41.2,XXX,165.4,0.12,SOLUSDT.XXX,SOL
37542,SELL,40:41.3,XXX,165.4,0.6,SOLUSDT.XXX,SOL
37543,BUY,40:42.0,XXX,66699.47,0.03626,BTCUSD.XXX,BTC
37544,SELL,40:42.2,XXX,66798.47,1.00E-05,BTCUSDT.XXX,BTC
37545,BUY,40:42.6,XXX,2441.77,1.4997,ETHUSD.XXX,ETH
37546,BUY,40:42.6,XXX,2441.77,1.3244,ETHUSD.XXX,ETH
37547,BUY,40:42.6,XXX,2441.77,0.5,ETHUSD.XXX,ETH
37548,BUY,40:42.6,XXX,2441.77,1.2998,ETHUSD.XXX,ETH
37549,BUY,40:42.6,XXX,2441.77,1.1998,ETHUSD.XXX,ETH
37550,BUY,40:42.7,XXX,0.50405,529,XRPUSD.XXX,XRP
37551,BUY,40:42.7,XXX,0.50405,529,XRPUSD.XXX,XRP
37552,BUY,40:42.7,XXX,0.50405,812,XRPUSD.XXX,XRP
37553,BUY,40:42.7,XXX,0.50477,808,XRPUSDT.XXX,XRP
37554,BUY,40:42.7,XXX,0.50477,809,XRPUSDT.XXX,XRP
37555,BUY,40:42.7,XXX,0.50477,383,XRPUSDT.XXX,XRP
37556,BUY,40:42.7,XXX,0.50405,130,XRPUSD.XXX,XRP
37557,BUY,40:42.7,XXX,66697.92,0.103,BTCUSD.XXX,BTC
37558,BUY,40:42.7,XXX,66697.92,0.105,BTCUSD.XXX,BTC
37559,BUY,40:42.7,XXX,66697.92,0.03,BTCUSD.XXX,BTC
37560,BUY,40:42.7,XXX,66697.92,0.085,BTCUSD.XXX,BTC
37561,BUY,40:42.7,XXX,66697.91,0.15186,BTCUSD.XXX,BTC
37562,BUY,40:42.7,XXX,66697.92,0.0939,BTCUSD.XXX,BTC
37563,BUY,40:42.7,XXX,66697.92,0.0071,BTCUSD.XXX,BTC
37564,BUY,40:42.7,XXX,0.50403,2000,XRPUSD.XXX,XRP
37565,BUY,40:42.7,XXX,0.50472,356,XRPUSDT.XXX,XRP
37566,BUY,40:42.7,XXX,0.50472,462,XRPUSDT.XXX,XRP
37567,BUY,40:42.8,XXX,0.50469,720,XRPUSDT.XXX,XRP
37568,BUY,40:42.8,XXX,0.50469,462,XRPUSDT.XXX,XRP
37569,SELL,40:47.3,XXX,2444.72,1.9999,ETHUSDT.XXX,ETH
37570,SELL,40:47.3,XXX,2444.72,0.8999,ETHUSDT.XXX,ETH
37571,SELL,40:47.3,XXX,2441.21,1.9999,ETHUSD.XXX,ETH
37572,SELL,40:47.4,XXX,2441.21,1.2999,ETHUSD.XXX,ETH
37573,SELL,40:47.4,XXX,2441.21,2.0003,ETHUSD.XXX,ETH
37574,SELL,40:47.4,XXX,2444.73,3.0261,ETHUSDT.XXX,ETH
37575,SELL,40:47.4,XXX,66789.28,5.00E-05,BTCUSDT.XXX,BTC
37576,SELL,40:47.4,XXX,2444.73,0.4621,ETHUSDT.XXX,ETH
37577,SELL,40:47.4,XXX,2444.73,5.7543,ETHUSDT.XXX,ETH
37578,SELL,40:47.4,XXX,2441.21,1.4997,ETHUSD.XXX,ETH
37579,SELL,40:47.4,XXX,2441.21,0.8999,ETHUSD.XXX,ETH
37580,SELL,40:47.4,XXX,2441.21,1.1999,ETHUSD.XXX,ETH
37581,SELL,40:47.4,XXX,2441.21,2.0003,ETHUSD.XXX,ETH
37582,SELL,40:47.4,XXX,2441.21,0.0002,ETHUSD.XXX,ETH
37583,SELL,40:47.4,XXX,2441.21,0.4999,ETHUSD.XXX,ETH
37584,SELL,40:47.4,XXX,2441.21,1.3002,ETHUSD.XXX,ETH
37585,SELL,40:47.5,XXX,66789.28,0.11099,BTCUSDT.XXX,BTC
37586,SELL,40:47.5,XXX,66789.28,0.12499,BTCUSDT.XXX,BTC
37587,SELL,40:47.5,XXX,66789.28,0.10299,BTCUSDT.XXX,BTC
37588,SELL,40:47.5,XXX,66789.28,0.04999,BTCUSDT.XXX,BTC
37589,SELL,40:47.5,XXX,66789.28,0.11099,BTCUSDT.XXX,BTC
37590,SELL,40:47.5,XXX,2441.21,7.2998,ETHUSD.XXX,ETH
37591,SELL,40:47.5,XXX,66792.02,0.10302,BTCUSDT.XXX,BTC
37592,SELL,40:47.5,XXX,66692.2,0.07499,BTCUSD.XXX,BTC
37593,SELL,40:47.5,XXX,2441.38,0.0149,ETHUSD.XXX,ETH
37594,SELL,40:48.6,XXX,165.36,0.6,SOLUSDT.XXX,SOL
37595,SELL,40:48.6,XXX,165.36,0.499,SOLUSDT.XXX,SOL
37596,SELL,40:49.0,XXX,165.36,0.6,SOLUSDT.XXX,SOL
37597,SELL,40:49.0,XXX,165.36,0.5,SOLUSDT.XXX,SOL
37598,SELL,40:49.0,XXX,165.36,0.5,SOLUSDT.XXX,SOL
37599,SELL,40:49.0,XXX,165.36,0.6,SOLUSDT.XXX,SOL
37600,SELL,40:49.4,XXX,66692.2,0.10299,BTCUSD.XXX,BTC
